file,page_num,Clear,Trash,Noisy,Empty,Non-text,total_word_count,total_char_count,avg_word_count,avg_char_count,avg_garbage_density,avg_lang_score,avg_perplex,avg_symbol,avg_upper,avg_repeated,avg_ldl_fuses,avg_gibberish,avg_word_weird,avg_quality_score,main_lang
CTX201404752,18,0,0,0,0,3,0,0,,,,,,,,,,,,,unknown
CTX201404815,65,39,2,1,3,1,495,3403,11.7857,81.0238,0.0051,0.9699,540.2052,0.0,0.0,0.0,0.0,0.0714,0.0,0.8382,ces_Latn
CTX201404863,236,4,0,4,2,0,29,178,3.625,22.25,0.0699,0.8458,1059.91,0.125,0.0,0.0,0.0,0.125,0.0167,0.7065,ces_Latn
CTX201405047,66,1,2,2,3,0,13,46,2.6,9.2,0.0154,0.6701,273699.474,0.0,0.0,0.0,0.0,0.2,0.0,0.4767,vie_Latn
CTX201405171,13,2,0,0,0,0,33,197,16.5,98.5,0.0414,0.7462,190.55,0.0,0.0,0.0,0.0,0.0,0.0,0.7972,ces_Latn
CTX201405188,90,14,9,5,63,113,59,311,2.1071,11.1071,0.0012,0.8553,29524.7186,0.0357,0.0,0.0,0.0,0.0714,0.0143,0.6505,ces_Latn
CTX201405221,35,0,0,0,28,212,0,0,,,,,,,,,,,,,unknown
CTX201405223,205,30,34,34,175,242,128,938,1.3061,9.5714,0.0385,0.7258,2264.1724,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,slk_Latn
CTX201405225A,320,3,0,0,6,242,13,83,4.3333,27.6667,0.0,1.0,559.7433,0.0,0.0,0.0,0.0,0.0,0.0,0.7912,ces_Latn
CTX201405252,168,5,5,7,16,3,33,192,1.9412,11.2941,0.0515,0.7065,20408.5035,0.0,0.0588,0.0,0.1176,0.0,0.0162,0.7252,ces_Latn
CTX201405253C,342,14,9,15,13,9,144,815,3.7895,21.4474,0.0859,0.8126,1955.1747,0.1579,0.0526,0.0,0.0526,0.1579,0.0206,0.6485,ces_Latn
CTX201405254C,42,0,0,1,5,9,3,17,3.0,17.0,0.0,0.661,4379.86,0.0,0.0,0.0,0.0,0.0,0.0,0.7418,slk_Latn
CTX201405454,5,1,0,0,0,0,8,56,8.0,56.0,0.0,1.0,471.92,0.0,0.0,0.0,0.0,0.0,0.0,0.8318,ces_Latn
CTX201405541,3,3,3,7,1,0,61,357,4.6923,27.4615,0.0135,0.8307,1263.9615,0.0,0.0,0.0,0.0,1.4615,0.0,0.7053,ces_Latn
CTX201405761,81,1,1,0,1,1,21,121,10.5,60.5,0.0398,0.6806,1556.205,1.0,0.0,0.0,0.0,0.0,0.0618,0.604,ces_Latn
CTX201405865A,256,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405865C,249,3,7,4,12,9,21,146,1.5,10.4286,0.0108,0.8679,91625.8986,0.0,0.0,0.0,0.0,0.1429,0.0,0.7474,ces_Latn
CTX201405865E,426,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405866,652,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405869,241,2,0,2,2,1,42,253,10.5,63.25,0.005,0.7567,272.885,0.0,0.0,0.0,0.0,0.5,0.0,0.7777,ces_Latn
CTX201500056,13,26,1,3,3,0,307,2197,10.2333,73.2333,0.0038,0.9602,692.8113,0.0333,0.0,0.0,0.0,0.1333,0.0011,0.8687,ces_Latn
CTX201500189,3,23,1,1,4,1,230,1530,9.2,61.2,0.0011,0.9806,1062.8168,0.08,0.0,0.0,0.0,0.0,0.0027,0.8303,ces_Latn
CTX201500833,41,5,0,2,9,11,34,205,4.8571,29.2857,0.0064,0.8737,1160.8143,0.0,0.0,0.0,0.0,0.0,0.0,0.7183,ces_Latn
CTX201500869,1,3,2,3,3,1,35,224,4.375,28.0,0.0178,0.787,1667.86,0.25,0.0,0.0,0.0,0.0,0.01,0.7429,ces_Latn
CTX201501347,75,5,0,0,4,0,28,112,5.6,22.4,0.0,0.9406,423.926,0.0,0.0,0.0,0.0,0.0,0.0,0.6642,ces_Latn
CTX201501656C,118,2,1,0,18,34,7,43,2.3333,14.3333,0.0128,0.7925,4460.53,0.0,0.0,0.0,0.0,0.3333,0.0,0.6784,ces_Latn
CTX201501681,170,61,6,16,70,121,105,609,1.2651,7.3373,0.0,0.917,8397.3658,0.0,0.0,0.0,0.0,0.0,0.0,0.8344,ces_Latn
CTX201501946,4,23,3,6,5,1,164,960,5.125,30.0,0.0021,0.8675,1477.235,0.0,0.0,0.0,0.0,0.0938,0.0,0.6513,ces_Latn
CTX201501946B,399,8,1,5,5,3,39,280,2.7857,20.0,0.0562,0.8319,1193.5864,0.0714,0.0,0.0,0.0,0.0714,0.0,0.7529,ces_Latn
CTX201501977,90,5,0,5,3,1,31,185,3.1,18.5,0.0233,0.786,1430.109,0.0,0.1,0.0,0.0,0.0,0.0025,0.6462,ces_Latn
CTX201501986,336,3,3,3,5,4,27,200,3.0,22.2222,0.0678,0.7124,1608.2711,0.2222,0.1111,0.0,0.0,0.2222,0.0278,0.6775,ces_Latn
CTX201502014,22,1,0,1,7,10,8,50,4.0,25.0,0.0192,1.0,1454.85,0.0,0.0,0.0,0.0,0.0,0.0,0.7753,ces_Latn
CTX201502023,257,22,28,5,63,23,129,877,2.3455,15.9455,0.0117,0.7155,5844.112,0.0,0.0,0.0,0.0,0.0,0.0,0.7447,ces_Latn
CTX201502114,4,24,0,4,4,0,242,1672,8.6429,59.7143,0.0026,0.93,575.1429,0.0,0.0,0.0,0.0,0.1429,0.0,0.7962,ces_Latn
CTX201502298,133,25,9,19,70,59,86,491,1.6226,9.2642,0.0053,0.7292,11893.4975,0.0,0.0,0.0,0.0,0.0189,0.0,0.7706,ces_Latn
CTX201502334,204,12,1,19,24,85,77,536,2.4062,16.75,0.0134,0.6891,1475.3238,0.0,0.0,0.0,0.0,0.0,0.0,0.7374,ces_Latn
CTX201502517,9,13,1,2,2,0,139,993,8.6875,62.0625,0.0157,0.9081,536.4794,0.125,0.0,0.0,0.0,0.125,0.0023,0.8459,ces_Latn
CTX201502526,47,36,29,41,129,153,159,986,1.5,9.3019,0.0085,0.8724,4248.1748,0.0094,0.0,0.0,0.0,0.1132,0.0004,0.726,ces_Latn
CTX201502540,128,10,4,3,17,2,35,249,2.0588,14.6471,0.0074,0.8533,73829.2847,0.0,0.0,0.0,0.0,0.0588,0.0,0.7935,ces_Latn
CTX201502546,19,1,0,1,0,0,18,111,9.0,55.5,0.046,0.6762,272.15,0.0,0.0,0.0,0.0,0.5,0.0,0.6832,ces_Latn
CTX201502875B,274,13,4,5,14,10,39,233,1.7727,10.5909,0.0096,0.892,39987.3918,0.0,0.0,0.0,0.0,0.1818,0.0,0.766,ces_Latn
CTX201502875F,474,7,0,12,6,1,173,1135,9.1053,59.7368,0.0233,0.8296,231.4311,0.0,0.0,0.0,0.0,1.0,0.0,0.6966,ces_Latn
CTX201502948,6,5,15,12,15,17,114,459,3.5625,14.3438,0.1232,0.6254,3574.8297,0.4688,0.1875,0.0,0.1875,0.0625,0.0715,0.5144,eng_Latn
CTX201503679,148,21,17,10,6,17,273,1175,5.6875,24.4792,0.0955,0.7224,2795.0165,0.7083,0.125,0.0,0.0417,0.0625,0.0238,0.5979,ces_Latn
CTX201503905,5,0,0,1,2,2,5,28,5.0,28.0,0.0,0.7278,2632.61,0.0,0.0,0.0,0.0,0.0,0.0,0.732,ces_Latn
CTX201503964,19,2,0,0,1,0,13,72,6.5,36.0,0.0286,0.9996,441.975,0.0,0.0,0.0,0.0,0.0,0.0,0.6898,ces_Latn
CTX201504057,5,46,0,1,0,1,672,4105,14.2979,87.3404,0.0024,0.9763,462.5787,0.0,0.0,0.0,0.0,0.0213,0.0,0.841,ces_Latn
CTX201504500,1,25,1,8,3,0,272,1819,8.0,53.5,0.0073,0.9367,797.9326,0.0588,0.0,0.0,0.0,0.2353,0.0027,0.799,ces_Latn
CTX201504579,1,24,2,6,3,2,275,1871,8.5938,58.4688,0.0068,0.902,1087.2606,0.0312,0.0,0.0,0.0,0.1562,0.0021,0.809,ces_Latn
CTX201600302,28,28,3,4,6,0,284,1793,8.1143,51.2286,0.0175,0.9524,2418.2723,0.0286,0.0857,0.0,0.0,0.1143,0.001,0.7927,ces_Latn
CTX201600354,18,5,0,0,2,0,59,368,11.8,73.6,0.0164,0.9336,342.258,0.0,0.0,0.0,0.0,0.8,0.0,0.7458,ces_Latn
CTX201600406,51,45,3,6,0,1,702,4356,13.0,80.6667,0.0235,0.8799,329.1067,0.0,0.0,0.0,0.0,0.2778,0.0,0.7689,ces_Latn
CTX201600475,49,0,0,1,2,2,2,7,2.0,7.0,0.0,0.2976,1097.41,0.0,0.0,0.0,0.0,0.0,0.0,0.6202,slk_Latn
CTX201600504,560,0,1,0,2,2,2,8,2.0,8.0,0.0,0.2359,2682.63,0.0,0.0,0.0,0.0,0.0,0.0,0.5632,vie_Latn
CTX201600548,308,0,0,0,2,3,0,0,,,,,,,,,,,,,unknown
CTX201600803,16,19,0,20,9,0,241,1371,6.1795,35.1538,0.0009,0.8538,1318.5931,0.0,0.0,0.0,0.0,0.0,0.0,0.7677,ces_Latn
CTX201600832,39,2,0,0,1,0,18,135,9.0,67.5,0.0296,0.9996,459.955,0.0,0.0,0.0,0.0,0.0,0.0,0.8024,ces_Latn
CTX201600842,185,58,13,22,45,39,149,1044,1.6022,11.2258,0.0091,0.9191,2078.6367,0.0,0.0,0.0,0.0,0.0,0.0,0.8251,ces_Latn
CTX201600894,72,1,0,0,6,12,6,48,6.0,48.0,0.0,0.998,671.58,0.0,0.0,0.0,0.0,0.0,0.0,0.7753,ces_Latn
CTX201600965,25,0,20,24,2,67,117,279,2.6591,6.3409,0.0509,0.9483,5969.3891,0.0,0.0,0.0,0.0,0.0,0.0,0.3585,war_Latn
CTX201600989,6,1,0,0,0,0,5,34,5.0,34.0,0.0,1.0,291.35,0.0,0.0,0.0,0.0,0.0,0.0,0.7535,ces_Latn
CTX201601112,1,8,2,2,5,3,49,336,4.0833,28.0,0.0249,0.8117,4441.5792,0.0,0.0,0.0,0.0,0.0833,0.0,0.7586,ces_Latn
CTX201601205,143,0,0,0,1,3,0,0,,,,,,,,,,,,,unknown
CTX201601377,1,4,0,1,5,1,21,157,4.2,31.4,0.0047,0.9002,677.452,0.0,0.0,0.0,0.0,0.0,0.0,0.8264,ces_Latn
CTX201601557,23,2,0,0,1,0,6,24,3.0,12.0,0.0,1.0,301.505,0.0,0.0,0.0,0.0,0.0,0.0,0.6082,ces_Latn
CTX201601687,16,3,3,1,5,0,27,171,3.8571,24.4286,0.0176,0.945,458705.9014,0.0,0.0,0.0,0.0,0.1429,0.0,0.6811,ces_Latn
CTX201602619,16,2,0,0,1,0,20,107,10.0,53.5,0.0625,0.765,486.695,0.0,0.0,0.0,0.0,0.0,0.0,0.819,ces_Latn
CTX201603158,360,6,3,3,4,1,75,421,6.25,35.0833,0.0293,0.6838,1273.7,0.25,0.0,0.0,0.0,0.0,0.0,0.6368,deu_Latn
CTX201603198,229,1,0,0,0,0,2,6,2.0,6.0,0.0,0.6254,604.33,0.0,0.0,0.0,0.0,0.0,0.0,0.6318,vie_Latn
CTX201603571,52,9,1,2,6,4,49,319,4.0833,26.5833,0.0411,0.8191,659.4508,0.0,0.0,0.0,0.0,0.0833,0.0,0.7383,ces_Latn
CTX201603778B,272,5,0,0,3,1,53,312,10.6,62.4,0.0133,0.9994,561.766,0.0,0.0,0.0,0.0,0.0,0.0,0.8644,ces_Latn
CTX201603778F,270,1,0,0,0,0,15,118,15.0,118.0,0.0169,1.0,386.89,0.0,0.0,0.0,0.0,0.0,0.0,0.8918,ces_Latn
CTX201603778H,104,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201603814,139,0,0,2,1,0,6,22,3.0,11.0,0.0,0.5962,1359.64,0.0,0.0,0.0,0.0,0.0,0.0,0.5354,slk_Latn
CTX201603815,391,31,13,17,32,13,245,1552,4.0164,25.4426,0.0498,0.8556,4484.9128,0.1639,0.0,0.0,0.0,0.2131,0.0007,0.7288,ces_Latn
CTX201604006,621,7,3,2,9,6,18,119,1.5,9.9167,0.0,0.8314,111203.8208,0.0,0.0,0.0,0.0,0.0833,0.0,0.7687,ces_Latn
CTX201604006B,77,7,3,2,9,6,18,117,1.5,9.75,0.0,0.8076,111203.415,0.0,0.0,0.0,0.0,0.0833,0.0,0.7681,ces_Latn
CTX201604014A,109,0,0,0,0,2,0,0,,,,,,,,,,,,,unknown
CTX201604017,134,13,36,23,54,140,130,915,1.8056,12.7083,0.0453,0.5117,3202.7225,0.0139,0.0,0.0,0.0,0.3333,0.0,0.6191,ces_Latn
CTX201604030,25,1,0,0,2,2,18,106,18.0,106.0,0.0472,0.9878,289.53,0.0,0.0,0.0,0.0,1.0,0.0,0.7044,ces_Latn
CTX201604049,340,28,2,10,8,1,263,2299,6.575,57.475,0.0998,0.9181,1248.8845,0.0,0.0,0.0,0.0,0.325,0.0,0.7971,ces_Latn
CTX201604051,341,27,0,2,5,1,290,2008,10.0,69.2414,0.0022,0.9405,380.9824,0.069,0.0,0.0,0.0,0.0345,0.0028,0.8437,ces_Latn
CTX201604051D,604,21,23,12,58,222,83,457,1.4821,8.1607,0.0154,0.741,21067.3566,0.0179,0.0,0.0,0.0,0.0179,0.0071,0.6909,ces_Latn
CTX201604070,319,1,0,1,1,2,2,12,1.0,6.0,0.0,0.9996,2348.85,0.0,0.0,0.0,0.0,0.0,0.0,0.362,ces_Latn
CTX201604075,155,99,7,0,1,0,1726,9549,16.283,90.0849,0.0205,0.9796,3642.565,0.0,0.0,0.0,0.0,0.0,0.0,0.7697,ces_Latn
CTX201604106,117,5,1,3,5,4,49,301,5.4444,33.4444,0.0556,0.8482,1311.5611,0.2222,0.0,0.0,0.0,0.0,0.0074,0.7063,ces_Latn
CTX201604149,12,29,4,0,1,0,283,1547,8.5758,46.8788,0.0134,0.9524,2127.8476,0.0,0.0,0.0,0.0,0.1515,0.0,0.7371,ces_Latn
CTX201604155,785,9,6,3,18,6,25,129,1.3889,7.1667,0.0639,0.8012,3151.7367,0.1667,0.0,0.0,0.0,0.0,0.0667,0.6779,vie_Latn
CTX201604169I,48,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201700202,38,38,0,5,6,1,271,1868,6.3023,43.4419,0.0424,0.9352,773.7791,0.0,0.0,0.0,0.0,0.1163,0.0,0.7692,ces_Latn
CTX201700354,208,26,0,2,2,1,347,2312,12.3929,82.5714,0.0064,0.9442,368.0525,0.0714,0.0,0.0,0.0,0.0,0.0021,0.8539,ces_Latn
CTX201700703,20,0,0,4,2,2,38,245,9.5,61.25,0.0227,0.7896,1193.7925,0.5,0.0,0.0,0.0,0.25,0.0133,0.717,ces_Latn
CTX201700736,116,12,0,6,5,0,154,1084,8.5556,60.2222,0.0051,0.9116,377.1656,0.0,0.0,0.0,0.0,0.6667,0.0,0.7525,ces_Latn
CTX201700827,279,3,6,0,1,0,19,93,2.1111,10.3333,0.0,0.791,2971.93,0.0,0.0,0.0,0.0,0.0,0.0,0.6621,ces_Latn
CTX201701014,97,35,23,21,32,18,243,1500,3.0759,18.9873,0.0863,0.7506,3119.2672,0.2405,0.0506,0.0,0.038,0.1139,0.025,0.6762,ces_Latn
CTX201701632,93,3,1,0,3,0,35,200,8.75,50.0,0.0158,0.9247,6845.805,0.0,0.0,0.0,0.0,0.25,0.0,0.6754,ces_Latn
CTX201701997,300,26,0,9,0,0,246,1187,7.0286,33.9143,0.0572,0.8897,1037.364,0.0,0.0,0.0,0.0,0.2286,0.0,0.6923,ces_Latn
CTX201702024,14,11,5,8,10,3,51,333,2.125,13.875,0.0604,0.8246,15200.4717,0.0833,0.0,0.0,0.0,0.0417,0.0056,0.7442,ces_Latn
CTX201702166,5,13,0,1,2,1,134,1064,9.5714,76.0,0.0029,0.9999,685.2364,0.0714,0.0714,0.0,0.0,0.1429,0.0035,0.8684,ces_Latn
CTX201702175,41,1,0,0,0,0,8,52,8.0,52.0,0.0192,0.9999,668.39,0.0,0.0,0.0,0.0,0.0,0.0,0.7695,ces_Latn
CTX201702181A,63,32,1,3,4,1,403,2883,11.1944,80.0833,0.0032,0.9996,366.4958,0.0,0.0,0.0,0.0,0.3056,0.0,0.8799,ces_Latn
CTX201702201,2,26,22,32,40,54,314,1959,3.925,24.4875,0.0413,0.8241,3202.0587,0.4,0.0,0.0,0.0,0.3875,0.0,0.7107,ces_Latn
CTX201703276,20,22,0,0,8,5,281,1821,12.7727,82.7727,0.0119,0.9298,596.8423,0.0,0.0,0.0,0.0,0.0,0.0,0.799,ces_Latn
CTX201703284,91,163,54,53,224,145,315,1943,1.1667,7.1963,0.0101,0.8504,43933.9222,0.0,0.0,0.0,0.0,0.0,0.0,0.7984,ces_Latn
CTX201703525,245,53,9,20,46,22,179,1037,2.1829,12.6463,0.0089,0.8963,2613.0034,0.0,0.0,0.0,0.0,0.0122,0.0,0.7974,ces_Latn
CTX201703689,186,0,0,0,1,3,0,0,,,,,,,,,,,,,unknown
CTX201703690C,71,0,8,5,8,1,63,462,4.8462,35.5385,0.1126,0.4309,768.2338,0.0,0.0,0.0,0.0,0.9231,0.0,0.6339,ces_Latn
CTX201703691A,258,0,0,0,1,2,0,0,,,,,,,,,,,,,unknown
CTX201704251,57,1,0,1,0,0,9,44,4.5,22.0,0.027,0.7907,811.415,0.0,0.0,0.0,0.0,0.0,0.0,0.6866,ces_Latn
CTX201750001,122,8,5,6,10,4,48,336,2.5263,17.6842,0.0736,0.72,5779.0,0.0526,0.0,0.0,0.0,0.0526,0.0053,0.7021,deu_Latn
CTX201750047,31,51,6,4,39,17,157,824,2.5738,13.5082,0.0082,0.9084,3114.3967,0.0164,0.0,0.0,0.0,0.0,0.0,0.7567,ces_Latn
CTX201750086,5,38,9,14,12,21,317,2135,5.1967,35.0,0.0132,0.8715,1783.6534,0.1148,0.0,0.0164,0.0,0.2295,0.0078,0.7568,ces_Latn
CTX201750094,1,33,3,3,0,1,334,2238,8.5641,57.3846,0.0394,0.9381,1857.4664,0.2308,0.0256,0.0,0.0,0.0256,0.0116,0.7786,ces_Latn
CTX201750127,4,12,0,6,0,0,104,813,5.7778,45.1667,0.0133,0.8866,958.685,0.1111,0.0,0.0,0.0,0.0556,0.0069,0.7795,ces_Latn
CTX201750140,36,1,2,0,1,0,9,46,3.0,15.3333,0.0,0.6576,467.2533,0.0,0.0,0.0,0.0,0.6667,0.0,0.7138,ces_Latn
CTX201750175,178,48,3,13,22,24,236,1447,3.6875,22.6094,0.0126,0.8912,2454.8292,0.0156,0.0,0.0,0.0,0.0,0.0031,0.7833,ces_Latn
CTX201750243,24,2,0,1,8,6,8,63,2.6667,21.0,0.0,0.7794,843.4533,0.0,0.3333,0.0,0.0,0.3333,0.0,0.8585,ces_Latn
CTX201750245,55,7,16,13,89,120,85,289,2.3611,8.0278,0.0675,0.7834,153717.5956,0.3333,0.0,0.0,0.0833,0.0,0.0324,0.539,pol_Latn
CTX201750285,8,9,14,7,4,30,54,311,1.8,10.3667,0.0202,0.8441,13378.1263,0.1667,0.2,0.0,0.0333,0.3667,0.0032,0.6998,ces_Latn
CTX201750305,15,0,0,1,18,28,1,6,1.0,6.0,0.0,0.8304,3559.14,0.0,0.0,0.0,0.0,0.0,0.0,0.7636,slk_Latn
CTX201750319A,229,13,15,17,14,13,177,811,3.9333,18.0222,0.0587,0.81,32626.8947,0.4,0.0222,0.0,0.0222,0.0444,0.0304,0.67,ces_Latn
CTX201750324,100,22,1,5,1,2,194,1259,6.9286,44.9643,0.0093,0.9382,942.0514,0.0714,0.0,0.0,0.0,0.0714,0.004,0.7397,ces_Latn
CTX201750333,334,21,8,10,2,7,205,1315,5.2564,33.7179,0.0202,0.7244,27322.0508,0.1282,0.0,0.0,0.0,0.0513,0.0051,0.7389,deu_Latn
CTX201750355,32,22,5,14,1,5,210,1781,5.122,43.439,0.018,0.7668,947.2232,0.0488,0.0488,0.0,0.0,0.2195,0.004,0.7369,ces_Latn
CTX201750376,12,8,17,12,28,34,99,513,2.6757,13.8649,0.0691,0.6835,4720.6946,0.3243,0.1622,0.0,0.1081,0.027,0.0516,0.5574,eng_Latn
